id,resblock_id,resblock_id_text,dist_restau2017,dist_restau2018,dist_restau2019,dist_restau2020,dist_restau2021,dist_con_store2017,dist_con_store2018,dist_con_store2019,dist_con_store2020,dist_con_store2021,dist_mall2017,dist_mall2018,dist_mall2019,dist_mall2020,dist_mall2021,dist_gym2017,dist_gym2018,dist_gym2019,dist_gym2020,dist_gym2021,dist_cinema2017,dist_cinema2018,dist_cinema2019,dist_cinema2020,dist_cinema2021,dist_bar2017,dist_bar2018,dist_bar2019,dist_bar2020,dist_bar2021,dist_univ,dist_top_univ,dist_topmid_school,dist_mid_school,dist_toppri_school,dist_pri_school,dist_parks,dist_hospital,dist_bus2017,dist_bus2018,dist_bus2019,dist_bus2020,dist_bus2021
89,5011000000176 ,'5011000000176,261.7703897,169.0594303,169.0594303,65.5613412,65.73967308,362.0636751,362.0636751,362.0636751,63.87453138,157.9066349,786.6647973,786.6647973,787.6792458,787.6792458,787.6792458,573.0047116,627.8825791,627.8825791,649.5635447,768.8287689,842.7249679,842.7249679,827.3298271,1432.520821,1432.520821,261.7703897,584.3027284,584.3027284,644.659256,705.6785361,1717.983104,1717.983104,18129.12722,670.0458177,2177.523734,964.4376569,1092.295361,4167.07256,203.8349776,202.8548926,202.8152771,202.8152771,202.9154922
90,5011000000177 ,'5011000000177,304.2242073,315.5160454,315.5160454,186.9343205,172.6439753,218.1981913,218.1981913,218.1981913,190.4429251,216.7323709,763.9519582,763.9519582,765.7430043,765.7430043,765.7430043,315.5160454,185.9294288,315.5160454,183.3601668,441.0520772,568.6016269,568.6016269,543.0495896,872.5844473,872.5844473,361.283797,361.283797,361.283797,317.5418469,531.7388949,1011.01739,1011.01739,18794.71315,798.5906807,1569.900897,677.6557254,417.0970436,4335.713853,37.3267089,68.10749818,70.12018169,70.12018169,70.2051584
91,5011000000199 ,'5011000000199,381.5495493,381.5495493,355.8365404,394.5860184,551.8372374,406.1815771,406.1815771,406.1815771,406.1815771,378.6709996,1676.360223,1676.007276,1968.512864,1970.452187,2229.898647,1877.167185,851.7852322,851.7852322,1631.311544,1631.311544,2103.61223,2103.61223,2103.61223,2281.692986,1835.425262,903.7570612,903.7570612,1958.610568,1479.356644,1760.426095,4337.908664,4337.908664,4249.493178,1491.43466,4470.712202,1310.139152,945.886065,4379.502295,189.7074511,189.7074511,190.7223958,190.7223958,189.7074511
92,5011000000223 ,'5011000000223,546.1720171,555.6874989,460.9457514,350.9261065,55.45749737,594.6708583,562.1587998,390.815632,517.8669342,138.5126668,1716.452112,1716.452112,1716.452112,654.2103773,284.8851646,540.9209294,540.9209294,974.2741053,974.2741053,974.2741053,1806.556751,1806.556751,1765.241303,974.4483044,1765.241303,1406.721723,1406.721723,1311.001053,967.5835592,1005.011369,2982.253975,7909.268805,7799.028356,1946.704674,1336.620094,1336.620094,2199.116946,2680.856214,412.770334,209.2216917,413.0723071,410.90711,400.0395223
93,5011000000229 ,'5011000000229,113.6839389,113.6839389,138.9745586,143.107363,145.8541387,196.0454146,196.0454146,196.0454146,202.227194,174.2843727,237.5696114,206.0981598,237.5696114,239.8917721,239.8917721,215.7402594,215.7402594,200.2597072,200.2597072,200.2597072,248.3172397,205.0104999,210.2823304,246.1381765,206.5053045,312.6253607,323.9263388,323.9263388,201.1807786,204.7875901,694.7303985,694.7303985,973.8842257,282.0793712,247.3497371,86.2518958,723.4016855,1354.539919,147.3507624,147.3507624,147.3507624,147.3507624,147.3507624
94,5011000000233 ,'5011000000233,267.2899712,755.5525602,223.5531772,267.2899712,463.8899082,766.472367,766.472367,766.472367,509.6671622,470.8682999,1802.599594,1182.93355,1182.63461,1804.054891,1804.633721,763.844575,763.844575,477.5880268,477.1835168,492.4081671,1824.993927,464.4414439,438.2348756,438.2348756,1423.142781,1126.474813,1132.77136,1122.230228,1122.230228,1427.890572,1757.947439,1757.947439,5385.086414,891.5176113,10574.13275,1136.012742,1314.334843,1081.243927,253.0319941,253.0319941,253.0319941,253.3676157,251.4499338
95,5011000000243 ,'5011000000243,208.4464536,227.9719449,173.2254277,173.2254277,150.9733083,69.59659172,69.59659172,147.5629462,147.5629462,73.14389472,2163.938386,768.5221952,2167.586382,2167.586382,2245.225636,454.3706072,432.3436254,432.3436254,432.3436254,584.9904407,765.2796823,768.7382486,772.8504886,772.8504886,772.8504886,623.3010442,623.3010442,623.3010442,630.9035521,630.9035521,1542.592746,4342.989324,1791.104956,773.1976939,3653.196084,837.4717877,388.0137245,1505.337484,99.66844754,99.66844754,99.66844754,108.3093385,108.3093385
96,5011000000245 ,'5011000000245,16.9958588,16.9958588,38.22880986,181.945324,168.6414825,17.36549723,17.36549723,17.36549723,19.21821501,21.50421589,2248.600552,1854.068035,2248.600552,1754.142199,2337.403007,351.8759969,279.0587131,279.0587131,104.088413,105.9235966,1875.653592,1853.86917,1860.328856,1860.328856,1860.328856,403.2622356,403.2622356,403.2622356,163.5560187,264.0463168,474.662357,3211.216148,2228.956828,140.5846271,1969.939231,737.1775974,746.6893182,1907.342798,30.94278468,32.36319877,32.36319877,29.99717363,26.34883751
97,5011000000246 ,'5011000000246,88.72455128,304.6069001,288.9709614,49.38410545,260.9027922,83.94084504,83.94084504,83.94084504,141.3961072,137.6665429,2057.209359,599.292758,2063.653768,2063.653768,2127.22383,499.6372139,503.0386851,503.0386851,501.9001362,540.085763,622.1063844,599.1375681,607.5238586,607.5238586,607.5238586,496.3583742,496.3583742,423.5000004,752.2205259,751.1169644,476.7599529,3838.123491,1738.468048,203.2088617,2643.382378,670.4153478,1015.829009,1057.988154,18.68337046,18.71115172,18.71115172,18.27740352,18.27740352
98,5011000000259 ,'5011000000259,61.20635171,88.43236582,88.43236582,88.43236582,83.30510003,192.6233078,55.68037551,49.86731786,64.12345403,64.12345403,608.7266877,608.7266877,608.7266877,859.090534,859.2034508,298.1053094,316.1771075,248.3839141,248.3839141,71.58274458,683.3713348,683.3713348,686.5540018,684.4862979,684.4862979,115.8814946,115.8814946,115.8814946,307.2611149,307.2611149,1638.197113,7054.336652,1810.387602,272.1822786,1043.484584,431.3506521,522.6001827,895.7086627,225.3789497,223.6324865,223.6324865,223.6324865,222.6721348
99,5011000000263 ,'5011000000263,10.47312196,11.23225787,1.45391486,5.373217643,5.031125053,19.57658137,38.81216551,34.8307307,17.24255365,8.144008848,19.57658137,19.57658137,19.57658137,1.45391486,19.25132539,34.25143558,41.55081726,22.16453551,21.30098401,29.24341316,63.73861622,63.73861622,63.73861622,63.73861622,63.73861622,60.63493495,11.23225787,11.23225787,7.695742349,4.916704431,5111.458594,5111.458594,1655.654054,521.78822,3427.06364,492.7796763,908.5399609,2878.486523,125.570965,125.570965,125.570965,125.570965,126.9633494
100,5011000000268 ,'5011000000268,346.3855189,318.0875062,560.9186964,649.9129115,700.0191727,453.1244977,392.0407609,392.0407609,391.1361953,391.1361953,1968.090272,972.8054797,972.8613297,1978.432833,1971.675637,900.8035427,900.8035427,900.8035427,900.8035427,497.8256759,1741.547408,1741.547408,1741.547408,1741.547408,1741.547408,634.5840536,634.5840536,634.5840536,1223.543817,1219.2333,2461.24747,2461.24747,3986.300901,883.2651603,9063.218229,931.3177998,556.5551794,1101.845608,696.6894675,697.7217635,697.6205469,707.2222884,707.5221951
