resblock_id,jiedao
5011000011814 ,沪东新村街道
5011000012093 ,沪东新村街道
5011000012253 ,沪东新村街道
5011000012271 ,沪东新村街道
5011000012329 ,沪东新村街道
5011000012650 ,沪东新村街道
5011000013223 ,沪东新村街道
5011000013256 ,沪东新村街道
5011000013386 ,沪东新村街道
5011000013721 ,沪东新村街道
5011000014232 ,沪东新村街道
5011000014389 ,沪东新村街道
5011000015256 ,沪东新村街道
5011000015271 ,沪东新村街道
5011000015537 ,沪东新村街道
5011000015537 ,沪东新村街道
5011000015541 ,沪东新村街道
5011000016220 ,沪东新村街道
5011000016221 ,沪东新村街道
5011000017105 ,沪东新村街道
5011000017397 ,沪东新村街道
5011000017409 ,沪东新村街道
5011000017634 ,沪东新村街道
5011000017840 ,沪东新村街道
5011000019272 ,沪东新村街道
5011000019287 ,沪东新村街道
5011000020350 ,沪东新村街道
5011000020422 ,沪东新村街道
5011063213211 ,沪东新村街道
5013310788383350 ,沪东新村街道
5016389506370010 ,沪东新村街道
509821540319515 ,沪东新村街道
5011000015965 ,沪东新村街道
5011000017324 ,花木街道
5011000017700 ,花木街道
5011000000283 ,花木街道
5011000000491 ,花木街道
5011000000864 ,花木街道
5011000001774 ,花木街道
5011000001909 ,花木街道
5011000002247 ,花木街道
5011000002507 ,花木街道
5011000002514 ,花木街道
5011000002671 ,花木街道
5011000002736 ,花木街道
5011000002790 ,花木街道
5011000002877 ,花木街道
5011000003091 ,花木街道
5011000003094 ,花木街道
5011000003169 ,花木街道
5011000003169 ,花木街道
5011000003169 ,花木街道
5011000003169 ,花木街道
5011000003170 ,花木街道
5011000003412 ,花木街道
5011000003629 ,花木街道
5011000003681 ,花木街道
5011000003789 ,花木街道
5011000004060 ,花木街道
5011000004064 ,花木街道
5011000004177 ,花木街道
5011000004261 ,花木街道
5011000004689 ,花木街道
5011000005117 ,花木街道
5011000005290 ,花木街道
5011000005820 ,花木街道
5011000005874 ,花木街道
5011000006043 ,花木街道
5011000006257 ,花木街道
5011000006303 ,花木街道
5011000006510 ,花木街道
5011000006650 ,花木街道
5011000006662 ,花木街道
5011000006674 ,花木街道
5011000007132 ,花木街道
5011000007529 ,花木街道
5011000007696 ,花木街道
5011000007958 ,花木街道
5011000008113 ,花木街道
5011000008357 ,花木街道
5011000008676 ,花木街道
5011000008733 ,花木街道
5011000009022 ,花木街道
5011000009446 ,花木街道
5011000009610 ,花木街道
5011000009787 ,花木街道
5011000009843 ,花木街道
5011000009860 ,花木街道
5011000010024 ,花木街道
5011000010050 ,花木街道
5011000010070 ,花木街道
5011000010193 ,花木街道
5011000010239 ,花木街道
5011000010247 ,花木街道
5011000010248 ,花木街道
5011000010580 ,花木街道
5011000010580 ,花木街道
5011000010602 ,花木街道
5011000010624 ,花木街道
5011000010806 ,花木街道
5011000010832 ,花木街道
5011000010833 ,花木街道
5011000010994 ,花木街道
5011000011035 ,花木街道
5011000011139 ,花木街道
5011000011161 ,花木街道
5011000011988 ,花木街道
5011000012001 ,花木街道
5011000012035 ,花木街道
5011000012035 ,花木街道
5011000012051 ,花木街道
5011000012138 ,花木街道
5011000012176 ,花木街道
5011000012239 ,花木街道
5011000012286 ,花木街道
5011000012294 ,花木街道
5011000012296 ,花木街道
5011000012349 ,花木街道
5011000012478 ,花木街道
5011000012505 ,花木街道
5011000012647 ,花木街道
5011000012708 ,花木街道
5011000012712 ,花木街道
5011000012796 ,花木街道
5011000012866 ,花木街道
5011000012934 ,花木街道
5011000013346 ,花木街道
5011000013523 ,花木街道
5011000013608 ,花木街道
5011000013834 ,花木街道
5011000013881 ,花木街道
5011000013958 ,花木街道
5011000013959 ,花木街道
5011000013986 ,花木街道
5011000013993 ,花木街道
5011000014042 ,花木街道
5011000014045 ,花木街道
5011000014085 ,花木街道
5011000014306 ,花木街道
5011000014423 ,花木街道
5011000014434 ,花木街道
5011000014474 ,花木街道
5011000014536 ,花木街道
5011000014739 ,花木街道
5011000014824 ,花木街道
5011000015009 ,花木街道
5011000015037 ,花木街道
5011000015044 ,花木街道
5011000015063 ,花木街道
5011000015103 ,花木街道
5011000015142 ,花木街道
5011000015339 ,花木街道
5011000015417 ,花木街道
5011000015609 ,花木街道
5011000015653 ,花木街道
5011000015691 ,花木街道
5011000015691 ,花木街道
5011000015724 ,花木街道
5011000015759 ,花木街道
5011000015764 ,花木街道
5011000015806 ,花木街道
5011000015913 ,花木街道
5011000016161 ,花木街道
5011000016187 ,花木街道
5011000016189 ,花木街道
5011000016222 ,花木街道
5011000016271 ,花木街道
5011000016473 ,花木街道
5011000016517 ,花木街道
5011000016609 ,花木街道
5011000016767 ,花木街道
5011000016946 ,花木街道
5011000017208 ,花木街道
5011000017214 ,花木街道
5011000017281 ,花木街道
5011000017301 ,花木街道
5011000017304 ,花木街道
5011000017320 ,花木街道
5011000017324 ,花木街道
5011000017324 ,花木街道
5011000017365 ,花木街道
5011000017423 ,花木街道
5011000017437 ,花木街道
5011000017491 ,花木街道
5011000017623 ,花木街道
5011000017700 ,花木街道
5011000017825 ,花木街道
5011000017940 ,花木街道
5011000017956 ,花木街道
5011000017980 ,花木街道
5011000017980 ,花木街道
5011000017980 ,花木街道
5011000017980 ,花木街道
5011000018089 ,花木街道
5011000018191 ,花木街道
5011000018263 ,花木街道
5011000018271 ,花木街道
5011000018309 ,花木街道
5011000018328 ,花木街道
5011000018683 ,花木街道
5011000019168 ,花木街道
5011000019670 ,花木街道
5011102207521 ,花木街道
5014942902693970 ,花木街道
5020029408719700 ,花木街道
5020029411867280 ,花木街道
5020038090937740 ,花木街道
5020038090937930 ,花木街道
5011000013142 ,花木街道
5011000018271 ,花木街道
5011000003169 ,花木街道
5011000015691 ,花木街道
5011000017208 ,花木街道
5011794466221770 ,花木街道
5010320849154790 ,惠南镇
5010503952805650 ,惠南镇
5011000000027 ,惠南镇
5011000000167 ,惠南镇
5011000000167 ,惠南镇
5011000000301 ,惠南镇
5011000000321 ,惠南镇
5011000000321 ,惠南镇
5011000000343 ,惠南镇
5011000000343 ,惠南镇
5011000000469 ,惠南镇
5011000000493 ,惠南镇
5011000000521 ,惠南镇
5011000000624 ,惠南镇
5011000000924 ,惠南镇
5011000001087 ,惠南镇
5011000001240 ,惠南镇
5011000001240 ,惠南镇
5011000001259 ,惠南镇
5011000001383 ,惠南镇
5011000001390 ,惠南镇
5011000001455 ,惠南镇
5011000001640 ,惠南镇
5011000001655 ,惠南镇
5011000001666 ,惠南镇
5011000001669 ,惠南镇
5011000001671 ,惠南镇
5011000001679 ,惠南镇
5011000001735 ,惠南镇
5011000001806 ,惠南镇
5011000001847 ,惠南镇
5011000001957 ,惠南镇
5011000001992 ,惠南镇
5011000001992 ,惠南镇
5011000002144 ,惠南镇
5011000002154 ,惠南镇
5011000002265 ,惠南镇
5011000002284 ,惠南镇
5011000002357 ,惠南镇
5011000002412 ,惠南镇
5011000002725 ,惠南镇
5011000002927 ,惠南镇
5011000003127 ,惠南镇
5011000003776 ,惠南镇
5011000003809 ,惠南镇
5011000004230 ,惠南镇
5011000004379 ,惠南镇
5011000004386 ,惠南镇
5011000004533 ,惠南镇
5011000004886 ,惠南镇
5011000004896 ,惠南镇
5011000004942 ,惠南镇
5011000005527 ,惠南镇
5011000009013 ,惠南镇
5011000009205 ,惠南镇
5011000009783 ,惠南镇
5011000009808 ,惠南镇
5011000009816 ,惠南镇
5011000010201 ,惠南镇
5011000010458 ,惠南镇
5011000010985 ,惠南镇
5011000010985 ,惠南镇
5011000011160 ,惠南镇
5011000011330 ,惠南镇
5011000011386 ,惠南镇
5011000011386 ,惠南镇
5011000011748 ,惠南镇
5011000011974 ,惠南镇
5011000012101 ,惠南镇
5011000012139 ,惠南镇
5011000012453 ,惠南镇
5011000012453 ,惠南镇
5011000012460 ,惠南镇
5011000012668 ,惠南镇
5011000012777 ,惠南镇
5011000012854 ,惠南镇
5011000012898 ,惠南镇
5011000013026 ,惠南镇
5011000013028 ,惠南镇
5011000013083 ,惠南镇
5011000013732 ,惠南镇
5011000013849 ,惠南镇
5011000013849 ,惠南镇
5011000013962 ,惠南镇
5011000013962 ,惠南镇
5011000013962 ,惠南镇
5011000014457 ,惠南镇
5011000015295 ,惠南镇
5011000017361 ,惠南镇
5011000017361 ,惠南镇
5011000018692 ,惠南镇
5011000018700 ,惠南镇
5011000018887 ,惠南镇
5011000018887 ,惠南镇
5011000018926 ,惠南镇
5011000018997 ,惠南镇
5011000018997 ,惠南镇
5011000019001 ,惠南镇
5011000019017 ,惠南镇
5011000019035 ,惠南镇
5011000019040 ,惠南镇
5011000019292 ,惠南镇
5011000019334 ,惠南镇
5011000019404 ,惠南镇
5011000019409 ,惠南镇
5011000019414 ,惠南镇
5011000019549 ,惠南镇
5011000019552 ,惠南镇
5011000019555 ,惠南镇
5011000019559 ,惠南镇
5011000019616 ,惠南镇
5011000019707 ,惠南镇
5011000019745 ,惠南镇
5011000019781 ,惠南镇
5011000019847 ,惠南镇
5011000019848 ,惠南镇
5011000019945 ,惠南镇
5011000019955 ,惠南镇
5011000019964 ,惠南镇
5011000019965 ,惠南镇
5011000019967 ,惠南镇
5011000019968 ,惠南镇
5011000019978 ,惠南镇
5011000019979 ,惠南镇
5011000019980 ,惠南镇
5011000020075 ,惠南镇
5011063202365 ,惠南镇
5011063202930 ,惠南镇
5011063203508 ,惠南镇
5011102205820 ,惠南镇
5011102206563 ,惠南镇
5011102206564 ,惠南镇
5011102206576 ,惠南镇
5011102206601 ,惠南镇
5011102206629 ,惠南镇
5011102206714 ,惠南镇
5011102206718 ,惠南镇
5011102206747 ,惠南镇
5011102206748 ,惠南镇
5011102206749 ,惠南镇
5011102206761 ,惠南镇
5011102206782 ,惠南镇
5011102206783 ,惠南镇
5011102206784 ,惠南镇
5011102206806 ,惠南镇
5011102206807 ,惠南镇
5011102206822 ,惠南镇
5011102206867 ,惠南镇
5011102206867 ,惠南镇
5011102206889 ,惠南镇
5011102206891 ,惠南镇
5011102206891 ,惠南镇
5011102206927 ,惠南镇
5011102207493 ,惠南镇
5011102207788 ,惠南镇
5011102207988 ,惠南镇
5011102210385 ,惠南镇
5011102210386 ,惠南镇
5011386420997480 ,惠南镇
5012896588279380 ,惠南镇
5014484535545750 ,惠南镇
5014535042019500 ,惠南镇
5015754170739870 ,惠南镇
5015978636020600 ,惠南镇
5016339646033620 ,惠南镇
5016389371080640 ,惠南镇
5016389398891480 ,惠南镇
5016389495337090 ,惠南镇
5016389495337240 ,惠南镇
5016389495337300 ,惠南镇
5016389495337390 ,惠南镇
5016389495337410 ,惠南镇
5016389501103720 ,惠南镇
5016389501103890 ,惠南镇
5016389506369870 ,惠南镇
5016389506369980 ,惠南镇
5016389506370000 ,惠南镇
5016389506370460 ,惠南镇
5016389506370530 ,惠南镇
5016389543047220 ,惠南镇
5016389545929990 ,惠南镇
5016389545930190 ,惠南镇
5016430871621800 ,惠南镇
5016635417605030 ,惠南镇
5016635435715260 ,惠南镇
5016703531789660 ,惠南镇
5020020850993080 ,惠南镇
5020021232717710 ,惠南镇
5020023723952600 ,惠南镇
5020023944324330 ,惠南镇
5020024630382460 ,惠南镇
5020025062558350 ,惠南镇
5020027414575640 ,惠南镇
5020027555077740 ,惠南镇
5020028033477590 ,惠南镇
5020030526957930 ,惠南镇
5020035833718110 ,惠南镇
5020035950178990 ,惠南镇
5020035950181680 ,惠南镇
509821540057207 ,惠南镇
509821540057275 ,惠南镇
509821540057697 ,惠南镇
509821540057763 ,惠南镇
509821540057763 ,惠南镇
509821540057845 ,惠南镇
509821540319422 ,惠南镇
509821540319448 ,惠南镇
509821540319507 ,惠南镇
509821540319508 ,惠南镇
509821540319517 ,惠南镇
509821540319519 ,惠南镇
509821540319529 ,惠南镇
509821540319530 ,惠南镇
509821540319537 ,惠南镇
509977363955744 ,惠南镇
509977363955804 ,惠南镇
509977363955805 ,惠南镇
509977363955840 ,惠南镇
509977363955843 ,惠南镇
509977363956033 ,惠南镇
509977363956118 ,惠南镇
5011000011605 ,惠南镇
5011000000613 ,金桥镇
5011000000908 ,金桥镇
5011000000908 ,金桥镇
5011000000909 ,金桥镇
5011000002822 ,金桥镇
5011000002837 ,金桥镇
5011000002892 ,金桥镇
5011000004419 ,金桥镇
5011000007554 ,金桥镇
5011000009209 ,金桥镇
5011000009622 ,金桥镇
5011000010027 ,金桥镇
5011000010027 ,金桥镇
5011000010461 ,金桥镇
5011000011561 ,金桥镇
5011000012627 ,金桥镇
5011000014511 ,金桥镇
5011000014788 ,金桥镇
5011000015329 ,金桥镇
5011000015380 ,金桥镇
5011000015546 ,金桥镇
5011000015753 ,金桥镇
5011000015967 ,金桥镇
5011000016334 ,金桥镇
5011000017084 ,金桥镇
5011000017257 ,金桥镇
5011000017257 ,金桥镇
5011000018020 ,金桥镇
5011000019377 ,金桥镇
5011000019377 ,金桥镇
5011000020376 ,金桥镇
5011063202459 ,金桥镇
5011102208282 ,金桥镇
5012970508169310 ,金桥镇
5016389506370460 ,金桥镇
5020038195795130 ,金桥镇
5020038195795150 ,金桥镇
5020038195795180 ,金桥镇
5020038393969920 ,金桥镇
509821540319509 ,金桥镇
509821540319509 ,金桥镇
5011000000143 ,金杨新村街道
5011000000727 ,金杨新村街道
5011000001809 ,金杨新村街道
5011000001809 ,金杨新村街道
5011000001844 ,金杨新村街道
5011000002633 ,金杨新村街道
5011000002857 ,金杨新村街道
5011000003321 ,金杨新村街道
5011000003522 ,金杨新村街道
5011000004000 ,金杨新村街道
5011000004021 ,金杨新村街道
5011000004367 ,金杨新村街道
5011000005137 ,金杨新村街道
5011000005464 ,金杨新村街道
5011000005662 ,金杨新村街道
5011000006116 ,金杨新村街道
5011000008174 ,金杨新村街道
5011000008735 ,金杨新村街道
5011000008853 ,金杨新村街道
5011000009015 ,金杨新村街道
5011000009068 ,金杨新村街道
5011000009238 ,金杨新村街道
5011000009257 ,金杨新村街道
5011000009415 ,金杨新村街道
5011000009426 ,金杨新村街道
5011000009839 ,金杨新村街道
5011000010205 ,金杨新村街道
5011000010216 ,金杨新村街道
5011000010224 ,金杨新村街道
5011000010383 ,金杨新村街道
5011000010610 ,金杨新村街道
5011000010754 ,金杨新村街道
5011000010815 ,金杨新村街道
5011000011125 ,金杨新村街道
5011000011258 ,金杨新村街道
5011000011360 ,金杨新村街道
5011000012025 ,金杨新村街道
5011000012191 ,金杨新村街道
5011000012199 ,金杨新村街道
5011000012287 ,金杨新村街道
5011000012306 ,金杨新村街道
5011000012352 ,金杨新村街道
5011000012390 ,金杨新村街道
5011000012410 ,金杨新村街道
5011000012410 ,金杨新村街道
5011000012636 ,金杨新村街道
5011000012636 ,金杨新村街道
5011000012836 ,金杨新村街道
5011000012977 ,金杨新村街道
5011000013037 ,金杨新村街道
5011000013294 ,金杨新村街道
5011000013326 ,金杨新村街道
5011000013327 ,金杨新村街道
5011000013389 ,金杨新村街道
5011000013411 ,金杨新村街道
5011000013464 ,金杨新村街道
5011000013465 ,金杨新村街道
5011000013466 ,金杨新村街道
5011000013487 ,金杨新村街道
5011000013503 ,金杨新村街道
5011000013563 ,金杨新村街道
5011000013690 ,金杨新村街道
5011000013770 ,金杨新村街道
5011000013771 ,金杨新村街道
5011000013803 ,金杨新村街道
5011000013835 ,金杨新村街道
5011000014005 ,金杨新村街道
5011000014046 ,金杨新村街道
5011000014092 ,金杨新村街道
5011000014166 ,金杨新村街道
5011000014254 ,金杨新村街道
5011000014260 ,金杨新村街道
5011000014313 ,金杨新村街道
5011000014625 ,金杨新村街道
5011000014717 ,金杨新村街道
5011000014777 ,金杨新村街道
5011000014848 ,金杨新村街道
5011000014859 ,金杨新村街道
5011000015128 ,金杨新村街道
5011000015283 ,金杨新村街道
5011000015296 ,金杨新村街道
5011000015411 ,金杨新村街道
5011000015747 ,金杨新村街道
5011000015805 ,金杨新村街道
5011000015845 ,金杨新村街道
5011000016184 ,金杨新村街道
5011000016286 ,金杨新村街道
5011000016395 ,金杨新村街道
5011000016909 ,金杨新村街道
5011000016940 ,金杨新村街道
5011000016940 ,金杨新村街道
5011000017308 ,金杨新村街道
5011000019347 ,金杨新村街道
5011000020254 ,金杨新村街道
5011000020294 ,金杨新村街道
5011000020294 ,金杨新村街道
5011000020308 ,金杨新村街道
5011000020310 ,金杨新村街道
5011000020320 ,金杨新村街道
5011000020321 ,金杨新村街道
5011000020322 ,金杨新村街道
5011000012278 ,金杨新村街道
5011000012278 ,金杨新村街道
5011000000026 ,康桥镇
5011000000162 ,康桥镇
5011000000377 ,康桥镇
5011000000382 ,康桥镇
5011000000623 ,康桥镇
5011000000783 ,康桥镇
5011000000913 ,康桥镇
5011000000929 ,康桥镇
5011000001249 ,康桥镇
5011000001334 ,康桥镇
5011000001466 ,康桥镇
5011000001471 ,康桥镇
5011000001886 ,康桥镇
5011000001936 ,康桥镇
5011000002028 ,康桥镇
5011000002116 ,康桥镇
5011000002298 ,康桥镇
5011000002298 ,康桥镇
5011000002483 ,康桥镇
5011000003027 ,康桥镇
5011000003261 ,康桥镇
5011000003933 ,康桥镇
5011000004163 ,康桥镇
5011000004163 ,康桥镇
5011000004263 ,康桥镇
5011000004273 ,康桥镇
5011000004432 ,康桥镇
5011000004612 ,康桥镇
5011000005280 ,康桥镇
5011000008858 ,康桥镇
5011000009019 ,康桥镇
5011000009038 ,康桥镇
5011000009079 ,康桥镇
5011000010188 ,康桥镇
5011000010410 ,康桥镇
5011000010450 ,康桥镇
5011000011173 ,康桥镇
5011000011208 ,康桥镇
5011000011358 ,康桥镇
5011000011613 ,康桥镇
5011000012122 ,康桥镇
5011000012348 ,康桥镇
5011000012348 ,康桥镇
5011000012371 ,康桥镇
5011000012398 ,康桥镇
5011000012398 ,康桥镇
5011000012405 ,康桥镇
5011000012543 ,康桥镇
5011000012635 ,康桥镇
5011000012720 ,康桥镇
5011000013076 ,康桥镇
5011000013101 ,康桥镇
5011000013392 ,康桥镇
5011000013546 ,康桥镇
5011000013546 ,康桥镇
5011000013546 ,康桥镇
5011000013631 ,康桥镇
5011000013681 ,康桥镇
5011000013700 ,康桥镇
5011000013711 ,康桥镇
5011000013711 ,康桥镇
5011000013718 ,康桥镇
5011000013961 ,康桥镇
5011000013988 ,康桥镇
5011000014035 ,康桥镇
5011000014200 ,康桥镇
5011000014351 ,康桥镇
5011000014391 ,康桥镇
5011000014526 ,康桥镇
5011000014736 ,康桥镇
5011000014948 ,康桥镇
5011000014953 ,康桥镇
5011000015725 ,康桥镇
5011000016916 ,康桥镇
5011000017521 ,康桥镇
5011000017528 ,康桥镇
5011000019567 ,康桥镇
5011000020021 ,康桥镇
5011000020113 ,康桥镇
5011000020114 ,康桥镇
5011000020117 ,康桥镇
5011063202427 ,康桥镇
5011063202529 ,康桥镇
5011102205887 ,康桥镇
5011102206907 ,康桥镇
5011102206919 ,康桥镇
5011102206940 ,康桥镇
5011102207139 ,康桥镇
5012494135111110 ,康桥镇
5012647442689580 ,康桥镇
5014012079157680 ,康桥镇
5014032576720690 ,康桥镇
5014875471153420 ,康桥镇
5015348454952350 ,康桥镇
5015528447740190 ,康桥镇
5016389495337830 ,康桥镇
5016389495337830 ,康桥镇
5016389501103310 ,康桥镇
5016389501103990 ,康桥镇
5016389506369870 ,康桥镇
5016928237694640 ,康桥镇
5020022762016050 ,康桥镇
5020022763062040 ,康桥镇
507192799358389 ,康桥镇
507192799358389 ,康桥镇
509821540057381 ,康桥镇
509821540319449 ,康桥镇
509821540319590 ,康桥镇
5011000002306 ,老港镇
5011000004932 ,老港镇
5011102206630 ,老港镇
5010794559615430 ,陆家嘴街道
5011000001160 ,陆家嘴街道
5011000001361 ,陆家嘴街道
5011000001942 ,陆家嘴街道
5011000003257 ,陆家嘴街道
5011000003644 ,陆家嘴街道
5011000004438 ,陆家嘴街道
5011000005847 ,陆家嘴街道
5011000006317 ,陆家嘴街道
5011000006482 ,陆家嘴街道
5011000006919 ,陆家嘴街道
5011000007108 ,陆家嘴街道
5011000007356 ,陆家嘴街道
5011000008143 ,陆家嘴街道
5011000008476 ,陆家嘴街道
5011000009212 ,陆家嘴街道
5011000009271 ,陆家嘴街道
5011000010587 ,陆家嘴街道
5011000010784 ,陆家嘴街道
5011000010854 ,陆家嘴街道
5011000010928 ,陆家嘴街道
5011000011062 ,陆家嘴街道
5011000011151 ,陆家嘴街道
5011000012127 ,陆家嘴街道
5011000012291 ,陆家嘴街道
5011000012444 ,陆家嘴街道
5011000012450 ,陆家嘴街道
5011000012926 ,陆家嘴街道
5011000012982 ,陆家嘴街道
5011000012987 ,陆家嘴街道
5011000012988 ,陆家嘴街道
5011000013020 ,陆家嘴街道
5011000013462 ,陆家嘴街道
5011000013615 ,陆家嘴街道
5011000013889 ,陆家嘴街道
5011000014383 ,陆家嘴街道
5011000014540 ,陆家嘴街道
5011000014809 ,陆家嘴街道
5011000014894 ,陆家嘴街道
5011000015004 ,陆家嘴街道
5011000015045 ,陆家嘴街道
5011000015049 ,陆家嘴街道
5011000015072 ,陆家嘴街道
5011000015182 ,陆家嘴街道
5011000015233 ,陆家嘴街道
5011000015240 ,陆家嘴街道
5011000015289 ,陆家嘴街道
5011000015327 ,陆家嘴街道
5011000015425 ,陆家嘴街道
5011000015464 ,陆家嘴街道
5011000015604 ,陆家嘴街道
5011000015608 ,陆家嘴街道
5011000015709 ,陆家嘴街道
5011000015978 ,陆家嘴街道
5011000015981 ,陆家嘴街道
5011000015987 ,陆家嘴街道
5011000015988 ,陆家嘴街道
5011000016132 ,陆家嘴街道
5011000016146 ,陆家嘴街道
5011000016152 ,陆家嘴街道
5011000016305 ,陆家嘴街道
5011000016702 ,陆家嘴街道
5011000016973 ,陆家嘴街道
5011000017110 ,陆家嘴街道
5011000017211 ,陆家嘴街道
5011000017316 ,陆家嘴街道
5011000017506 ,陆家嘴街道
5011000017642 ,陆家嘴街道
5011000017773 ,陆家嘴街道
5011000017801 ,陆家嘴街道
5011000017803 ,陆家嘴街道
5011000017839 ,陆家嘴街道
5011000017860 ,陆家嘴街道
5011000018027 ,陆家嘴街道
5011000018114 ,陆家嘴街道
5011000018144 ,陆家嘴街道
5011000018261 ,陆家嘴街道
5011063202646 ,陆家嘴街道
5011063211353 ,陆家嘴街道
5011102206826 ,陆家嘴街道
5011102206826 ,陆家嘴街道
5011102208053 ,陆家嘴街道
5012275225736080 ,陆家嘴街道
5016186149473480 ,陆家嘴街道
5016389398891340 ,陆家嘴街道
5016389543047680 ,陆家嘴街道
509821540319472 ,陆家嘴街道
5010752740307160 ,南汇新城镇
5011000000023 ,南汇新城镇
5011000000050 ,南汇新城镇
5011000000484 ,南汇新城镇
5011000000508 ,南汇新城镇
5011000001989 ,南汇新城镇
5011000002029 ,南汇新城镇
5011000002153 ,南汇新城镇
5011000002153 ,南汇新城镇
5011000002183 ,南汇新城镇
5011000002299 ,南汇新城镇
5011000009255 ,南汇新城镇
5011000009389 ,南汇新城镇
5011000011580 ,南汇新城镇
5011000013216 ,南汇新城镇
5011000014142 ,南汇新城镇
5011000014305 ,南汇新城镇
5011000014317 ,南汇新城镇
5011000014317 ,南汇新城镇
5011000014905 ,南汇新城镇
5011000019813 ,南汇新城镇
5011000019904 ,南汇新城镇
5011000019920 ,南汇新城镇
